w_wagon_type,w_train_number,w_train_type,w_wagon_number,ss_name,ss_lon,fs_name,fs_lon,f_ticket_cost,f_days_diff
Standard,66,Intercity,10,Hillegem,3.85747,Terhagen,3.896657,24.54,22
Standard,275,Intercity,10,Schaerbeek,4.37864,Vertrijk,4.83552,127.86,27
Sleeping,553,Peak,18,Ingelmunster,3.255416,Izegem,3.212089,12.3,19
Sleeping,404,Regular,12,Aubange,5.798058,Aubange,5.798058,23.65,23
Sleeping,116,Regular,18,Anzegem,3.495013,Anzegem,3.495013,62.83,27
Standard,249,Intercity,4,Coxyde,2.652773,La Panne,2.601966,8.91,17
Lux,117,Intercity,6,Zedelgem,3.164142,Bruges,3.21673,148.05,17
Standard,400,Regular,16,Virton,5.519122,Florenville,5.33112,53.61,18
Sleeping,358,Regular,2,Rebaix,3.793624,Lens,3.903226,85.32000000000001,19
Sleeping,497,Peak,9,La Hulpe,4.49706,Gembloux,4.691497,109.83,30
Standard,556,Peak,15,De Pinte,3.650467,Gand-Saint-Pierre,3.710673,14.96,31
Sleeping,463,Peak,17,Anvers-Berchem,4.432219,Berlaar,4.638808,72.59,31
Standard,423,Regular,5,Gand-Saint-Pierre,3.710673,Bellem,3.48737,182.58,18
Standard,274,Suburban,3,Huizingen,4.266485,Boondael,4.393081,40.87,30
Standard,192,Intercity,6,Viville,5.786525,Poix-Saint-Hubert,5.292646,173.18,26
Standard,379,Regular,10,Merelbeke,3.76889,Kwatrecht,3.829591,35.21,31
Female,516,Peak,7,Libramont,5.37927,Bertrix,5.267189,47.45,29
Female,522,Peak,17,Bertrix,5.267189,Bertrix,5.267189,107.24000000000001,16
Standard,509,Peak,13,Yvoir,4.87864,Dinant,4.90818,17.07,26
Sleeping,465,Peak,11,Neerwinden,5.03632,Neerwinden,5.03632,27.77,17
Standard,64,Intercity,15,Schaerbeek,4.37864,Bruxelles-Nord,4.36085,6.08,26
Lux,7,Regular,4,Hasselt,5.327631,Kiewit,5.350226,56.94,30
Standard,291,Intercity,9,Morlanwelz,4.24737,Ampsin,5.289727,294.8700000000002,24
Female,251,Suburban,5,Oud-Heverlee,4.65331,Archennes,4.662441,57.330000000000005,29
Standard,225,Intercity,13,Wezemaal,4.747681,Heist-op-den-Berg,4.708231,76.53999999999999,18
Standard,400,Regular,16,Bertrix,5.267189,Libramont,5.37927,31.63,26
Standard,254,Intercity,15,Sinaai,4.06894,Lokeren,3.987794,16.21,31
Female,251,Suburban,5,Heverlee,4.695201,Pécrot,4.651483,55.26,30
Female,308,Suburban,10,Rhisnes,4.80187,Blanmont,4.63639,112.23,30
Standard,489,Peak,19,Ruisbroek,4.29533,Froyennes,3.354835,272.04999999999995,17
Lux,44,Regular,3,Deinze,3.534435,Harelbeke,3.314007,689.1299999999999,18
Lux,196,Intercity,17,Wetteren,3.88188,Termonde,4.10143,1658.5500000000004,21
Female,8,Regular,3,Lokeren,3.987794,Beervelde,3.879383,28.97,27
Standard,123,Intercity,13,Wervik,3.04698,Wervik,3.04698,26.29,28
Female,348,Suburban,6,Ronet,4.82842,Faux,4.54926,291.4500000000001,23
Female,9,Regular,14,Messancy,5.818919,Arlon,5.809972,33.66,17
Standard,579,Peak,12,Harchies,3.698768,Antoing,3.45131,91.34,18
Standard,276,Intercity,8,Tirlemont,4.92581,Kwatrecht,3.829591,278.73,17
Standard,112,Suburban,9,Herne,4.014578,Tollembeek,3.992826,5.8,18
Standard,236,Regular,12,Tamise,4.221349,Tamise,4.221349,24.73,21
Standard,601,Intercity,11,Obourg,4.007808,Aiseau,4.58455,169.42000000000002,18
Standard,491,Suburban,13,De Pinte,3.650467,Eke-Nazareth,3.627836,33.36,30
Sleeping,568,Peak,13,Bruxelles-Central,4.356804,Erps-Kwerps,4.585,90.85,29
Lux,452,Peak,11,Malderen,4.22911,Kapelle-op-den-Bos,4.359118,395.29,18
Standard,501,Peak,11,Leignon,5.10778,Chapois,5.12426,29.86,28
Sleeping,550,Peak,3,Appelterre,3.972107,Erembodegem,4.055451,66.97,28
Standard,192,Intercity,6,Neufchâteau,5.452557,Poix-Saint-Hubert,5.292646,113.38,25
Standard,382,Regular,7,Oostkamp,3.25747,Maria-Aalter,3.38673,48.28,22
Sleeping,411,Regular,3,Leignon,5.10778,Ciney,5.091406,9.97,16
Sleeping,519,Peak,8,Graide,5.043044,Graide,5.043044,47.120000000000005,23
Standard,185,Intercity,12,Gand-Saint-Pierre,3.710673,Forrières,5.276783,488.1600000000001,24
Female,531,Suburban,8,Godarville,4.29031,Godarville,4.29031,34.36,26
Standard,390,Regular,18,Lissewege,3.19451,Lissewege,3.19451,27.490000000000002,14
Standard,58,Intercity,15,Rochefort-Jemelle,5.266697,Marloie,5.31389,16.14,29
Standard,489,Peak,19,Bruxelles-Nord,4.36085,Enghien,4.047359,121.36000000000001,23
Female,14,Regular,11,Tongres,5.47328,Glons,5.535429,24.54,16
Sleeping,20,Regular,6,Malines,4.482785,Kapelle-op-den-Bos,4.359118,31.82,25
Standard,346,Suburban,4,Céroux-Mousty,4.569049,Châtelet,4.52186,117.94999999999999,18
Standard,159,Suburban,17,Balegem-Zuid,3.80587,Moortsele,3.78134,28.1,22
Female,273,Suburban,14,Huizingen,4.266485,Boondael,4.393081,61.300000000000004,22
Standard,193,Suburban,8,Denderleeuw,4.07183,Jette,4.326218,67.06,27
Female,54,Regular,14,Leuze,3.616876,Ath,3.777428,58.55,24
Standard,376,Suburban,4,Bilzen,5.50938,Bilzen,5.50938,44.18,26
Lux,189,Intercity,9,Marloie,5.31389,Lonzée,4.7201,1559.2700000000002,25
Standard,541,Peak,17,Zottegem,3.81441,Vichte,3.391627,129.68,19
Standard,94,Intercity,11,Herseaux,3.245961,Mouscron,3.228449,7.98,18
Lux,5,Regular,16,Zellik,4.274546,Jette,4.326218,82.28,21
Standard,423,Regular,5,Nossegem,4.50611,Beernem,3.32989,268.36999999999995,31
Female,126,Suburban,20,Bruxelles-Chapelle,4.34787,Kontich-Lint,4.476358,139.48,16
Standard,406,Regular,20,Paliseul,5.118351,Beauraing,4.95684,134.1,29
Standard,233,Intercity,6,Belsele,4.08861,Lebbeke,4.134372,73.71000000000001,25
Standard,337,Intercity,13,Fraipont,5.723666,Bruxelles-Midi,4.33653,467.36999999999995,18
Standard,382,Regular,7,Oostkamp,3.25747,Oostkamp,3.25747,26.259999999999998,24
Lux,152,Intercity,8,Belsele,4.08861,Landegem,3.576856,911.45,15
Female,130,Suburban,17,Lillois,4.365369,Lillois,4.365369,36.05,29
Sleeping,381,Regular,7,Marche-en-Famenne,5.34629,Melreux-Hotton,5.44014,84.01,31
Female,136,Regular,5,Antoing,3.45131,Antoing,3.45131,44.019999999999996,25
Standard,461,Suburban,11,Wolfstee,4.786148,Wolfstee,4.786148,13.870000000000001,22
Standard,587,Regular,5,Merelbeke,3.76889,Gand-Saint-Pierre,3.710673,11.72,24
Sleeping,592,Peak,10,Ypres,2.87659,Harelbeke,3.314007,221.65,24
Lux,318,Intercity,13,Bruges,3.21673,Aalter,3.447848,745.16,19
Sleeping,411,Regular,3,Leignon,5.10778,Ciney,5.091406,9.97,25
Sleeping,358,Regular,2,Mévergnies-Attre,3.833919,Cambron-Casteau,3.87481,40.07,27
Standard,184,Intercity,17,Viville,5.786525,Beuzet,4.748531,390.94,26
Sleeping,494,Peak,18,Acren,3.84709,Acren,3.84709,23.56,24
Sleeping,558,Peak,3,Bruges-Saint-Pierre,3.201796,Lissewege,3.19451,25.12,19
Lux,430,Regular,5,Bierges-Walibi,4.59475,Ottignies,4.56936,170.42999999999998,15
Standard,390,Regular,18,Oudegem,4.064472,Wetteren,3.88188,52.23,15
Sleeping,497,Peak,9,Mont-Saint-Guibert,4.613883,Rhisnes,4.80187,122.08000000000001,25
Lux,241,Intercity,13,Bruxelles-Nord,4.36085,Bruxelles-Congrès,4.362051,14.63,28
Standard,329,Intercity,16,Anvers-Berchem,4.432219,Boechout,4.494487,31.26,19
Female,507,Peak,12,Namur,4.86222,Rhisnes,4.80187,25.37,21
Sleeping,568,Peak,13,Bruxelles-Chapelle,4.34787,Schaerbeek,4.37864,31.849999999999994,22
Sleeping,357,Regular,6,Lens,3.903226,Lens,3.903226,23.91,30
Female,566,Suburban,10,Bouwel,4.746515,Kessel,4.61846,55.99000000000001,24
Standard,556,Peak,15,De Pinte,3.650467,Kortemark,3.043456,163.65,23
Standard,143,Regular,17,Malines,4.482785,Hove,4.465158,50.910000000000004,26
Standard,146,Regular,16,Rixensart,4.53286,Marloie,5.31389,265.48999999999995,25
Standard,230,Suburban,2,Zwijndrecht,4.329776,Zwijndrecht,4.329776,16.45,16
Standard,379,Regular,10,Kapelle-op-den-Bos,4.359118,Londerzeel,4.299069,11.26,28
Standard,329,Intercity,16,Anvers-Berchem,4.432219,Kessel,4.61846,49.489999999999995,26
Standard,382,Regular,7,Oostkamp,3.25747,Aalter,3.447848,55.459999999999994,18
Sleeping,20,Regular,6,Malines,4.482785,Kapelle-op-den-Bos,4.359118,31.82,15
Standard,297,Intercity,11,Morlanwelz,4.24737,Flawinne,4.8063,168.32,18
Standard,354,Regular,10,Quaregnon,3.856541,Jemappes,3.885583,30.84,28
Standard,415,Suburban,6,Gand-Dampoort,3.74059,Gand-Dampoort,3.74059,31.06,15
Lux,498,Peak,18,Jambes-Est,4.88026,Namur,4.86222,43.11,26
Sleeping,28,Regular,12,Lierde,3.826561,Zottegem,3.81441,18.86,26
Standard,587,Regular,5,Wichelen,3.969195,Wichelen,3.969195,16.939999999999998,22
Standard,225,Intercity,13,Melkouwen,4.671533,Berlaar,4.638808,29.82,23
Lux,436,Peak,19,Ypres,2.87659,Ypres,2.87659,470.59000000000003,28
Female,251,Suburban,5,Heverlee,4.695201,Florival,4.65387,59.24,27
Standard,263,Suburban,16,Hal,4.240633,Vivier D Oie,4.37405,83.67999999999999,29
Standard,254,Intercity,15,Saint-Nicolas,4.142963,Belsele,4.08861,10.11,25
Standard,491,Suburban,13,De Pinte,3.650467,Eke-Nazareth,3.627836,33.36,23
Standard,391,Regular,4,Bertrix,5.267189,Gedinne,4.978077,142.82,18
Sleeping,144,Regular,18,Bruxelles-Chapelle,4.34787,Bruxelles-Central,4.356804,9.620000000000001,30
Standard,264,Suburban,20,Arcades,4.39854,Gammerages,3.965726,123.38999999999999,22
Standard,505,Suburban,17,Profondsart,4.545435,Profondsart,4.545435,12.82,21
Sleeping,232,Regular,9,Wijgmaal,4.701478,Wespelaar-Tildonk,4.638014,43.36,30
Standard,254,Intercity,15,Sinaai,4.06894,Lokeren,3.987794,16.21,30
Lux,462,Peak,13,Kessel,4.61846,Bouwel,4.746515,279.89,27
Standard,258,Intercity,13,Leuze,3.616876,Ath,3.777428,39.03,20
Standard,159,Suburban,17,Balegem-Zuid,3.80587,Moortsele,3.78134,28.1,24
Female,447,Peak,4,Bissegem,3.224208,Wevelgem,3.183519,50.72,15
Female,589,Peak,13,Bracquegnies,4.126349,La Louvière-Centre,4.17986,53.67,26
Standard,504,Peak,15,Ernage,4.66854,Gembloux,4.691497,7.6,21
Female,546,Peak,6,Munkzwalm,3.733242,Sint-Denijs-Boekel,3.6984,68.87,20
Standard,505,Suburban,17,Groenendaal,4.44949,Bruxelles-Luxembourg,4.373676,31.45,16
Standard,287,Suburban,2,Herent,4.67219,Louvain,4.715868,10.51,15
Standard,225,Intercity,13,Lierre,4.560611,Lierre,4.560611,26.98,15
Standard,424,Regular,12,Gand-Saint-Pierre,3.710673,Tielt,3.33034,249.70000000000002,30
Standard,254,Intercity,15,Sinaai,4.06894,Lokeren,3.987794,16.21,25
Female,488,Peak,7,Tournai,3.39694,Froyennes,3.354835,16.39,18
Standard,597,Peak,17,Lichtervelde,3.127209,Tielt,3.33034,39.09,22
Standard,384,Regular,19,Bruges-Saint-Pierre,3.201796,Bruges,3.21673,6.96,14
Sleeping,320,Peak,15,Hansbeke,3.53621,Oostkamp,3.25747,98.97000000000001,21
Standard,331,Intercity,18,Nijlen,4.666589,Lierre,4.560611,43.82,19
Standard,266,Peak,11,Iddergem,4.068488,Ninove,4.026137,25.22,19
Sleeping,144,Regular,18,Bruxelles-Chapelle,4.34787,Herent,4.67219,133.47000000000003,27
Standard,383,Regular,8,Sy,5.523566,Esneux,5.572567,48.279999999999994,14
Standard,382,Regular,7,Oostkamp,3.25747,Maria-Aalter,3.38673,48.28,24
Standard,458,Intercity,12,Deinze,3.534435,De Pinte,3.650467,22.69,16
Standard,113,Regular,13,Sint-Denijs-Boekel,3.6984,Munkzwalm,3.733242,7.29,17
Sleeping,28,Regular,12,Lierde,3.826561,Zottegem,3.81441,18.86,29
Sleeping,232,Regular,9,Haacht,4.613306,Hever,4.537634,37.18,26
Standard,424,Regular,12,Bruxelles-Congrès,4.362051,Bruxelles-Chapelle,4.34787,8.95,22
Standard,338,Intercity,10,Balen,5.164985,Balen,5.164985,29.4,28
Standard,225,Intercity,13,Anvers-Central,4.421098,Anvers-Berchem,4.432219,4.87,29
Standard,510,Peak,19,Halanzy,5.741347,Virton,5.519122,43.04,17
Standard,229,Suburban,9,Anvers-Sud,4.390264,Beveren,4.259525,39.550000000000004,20
Standard,453,Suburban,3,Sint-Gillis,4.117831,Termonde,4.10143,3.05,28
Female,106,Suburban,2,Forest-Midi,4.309167,Bruxelles-Central,4.356804,32.03,18
Standard,185,Intercity,12,Bruges,3.21673,Bruxelles-Congrès,4.362051,283.69999999999993,27
Female,53,Regular,20,Zottegem,3.81441,Munkzwalm,3.733242,25.61,19
Standard,412,Regular,16,Rhisnes,4.80187,Saint-Denis-Bovesse,4.76779,32.79,31
Standard,345,Suburban,11,Charleroi-Central,4.43857,Flawinne,4.8063,105.03999999999999,23
Sleeping,558,Peak,3,Lissewege,3.19451,Lissewege,3.19451,36.22,22
Female,420,Suburban,15,Saint-Nicolas,4.142963,Sinaai,4.06894,56.47,30
Standard,69,Intercity,14,Neerpelt,5.43717,Neerpelt,5.43717,19.21,27
Lux,68,Intercity,3,Anzegem,3.495013,Anzegem,3.495013,342.7,15
Standard,345,Suburban,11,Céroux-Mousty,4.569049,Fleurus,4.543746,79.02999999999999,30
Sleeping,497,Peak,9,Bruxelles-Chapelle,4.34787,Etterbeek,4.389517,36.05,30
Standard,201,Intercity,8,Bruxelles-Nord,4.36085,Bruxelles-Central,4.356804,11.82,24
Sleeping,563,Peak,3,Neerpelt,5.43717,Olen,4.9025,153.26999999999998,24
Lux,455,Peak,13,Geel,4.988611,Herentals,4.82954,400.02,15
Female,179,Suburban,5,Erembodegem,4.055451,Erembodegem,4.055451,21.770000000000003,27
Standard,346,Suburban,4,Céroux-Mousty,4.569049,Lodelinsart,4.46295,87.61999999999998,21
Standard,81,Intercity,19,Lichtervelde,3.127209,Dixmude,2.868947,123.96000000000001,22
Standard,181,Suburban,5,Tour-et-Taxis,4.342105,Tour-et-Taxis,4.342105,7.51,19
Sleeping,463,Peak,17,Lierre,4.560611,Begijnendijk,4.80034,102.41,19
Standard,268,Intercity,12,Bruxelles-Schuman,4.380725,Arcades,4.39854,22.58,26
Female,8,Regular,3,Gentbrugge,3.756326,Gand-Saint-Pierre,3.710673,12.55,28
Standard,143,Regular,17,Eppegem,4.45749,Sint-Katelijne-Waver,4.496119,45.019999999999996,15
Standard,440,Intercity,13,De Pinte,3.650467,Deinze,3.534435,68.47999999999999,24
Lux,449,Peak,11,Bornem,4.24053,Bornem,4.24053,125.87,17
Sleeping,48,Regular,6,Audenarde,3.600388,Renaix,3.60255,37.71,26
Standard,60,Intercity,12,Zele,4.042001,Lokeren,3.987794,12.9,25
Lux,464,Peak,15,Berlaar,4.638808,Boechout,4.494487,323.12,26
Standard,256,Intercity,16,Mouscron,3.228449,Bruxelles-Midi,4.33653,314.53000000000003,28
Female,52,Regular,4,Merelbeke,3.76889,Merelbeke,3.76889,27.29,15
Sleeping,497,Peak,9,Bruxelles-Chapelle,4.34787,Watermael,4.399885,41.69,17
Female,130,Suburban,17,Lillois,4.365369,Forest-Est,4.32094,102.33000000000001,21
Standard,456,Peak,3,Schulen,5.187405,Schulen,5.187405,56.5,25
Standard,274,Suburban,3,Hal,4.240633,Hal,4.240633,52.73,19
Lux,44,Regular,3,De Pinte,3.650467,De Pinte,3.650467,282.37,30
Sleeping,592,Peak,10,Ypres,2.87659,Baasrode-Zuid,4.153496,447.68,15
Standard,275,Intercity,10,Bruxelles-Chapelle,4.34787,Nossegem,4.50611,51.00999999999999,19
Standard,551,Suburban,13,Grammont,3.872326,Lierde,3.826561,15.28,28
Sleeping,408,Regular,17,Poix-Saint-Hubert,5.292646,Forrières,5.276783,95.63,20
Standard,214,Regular,10,Zichem,4.98736,Testelt,4.94583,35.76,28
Female,203,Suburban,2,Bruxelles-Congrès,4.362051,Bruxelles-Central,4.356804,9.24,30
Standard,266,Peak,11,Iddergem,4.068488,Eichem,3.993748,30.68,18
Standard,250,Intercity,18,Herent,4.67219,Brussels Airport-Zaventem,4.482072,73.11,19
Sleeping,84,Regular,13,Anvers-Berchem,4.432219,Anvers-Berchem,4.432219,15.469999999999999,20
Standard,60,Intercity,12,Zele,4.042001,Lokeren,3.987794,12.9,24
Lux,434,Peak,12,Bruges,3.21673,Bruxelles-Midi,4.33653,2081.62,18
Lux,419,Regular,2,Bruges-Saint-Pierre,3.201796,Beernem,3.32989,515.01,24
Standard,146,Regular,16,Bruxelles-Chapelle,4.34787,Bruxelles-Nord,4.36085,14.89,29
Sleeping,244,Regular,2,Anvers-Berchem,4.432219,Boechout,4.494487,43.010000000000005,25
Standard,159,Suburban,17,Balegem-Zuid,3.80587,Moortsele,3.78134,28.1,24
Standard,417,Suburban,4,Gammerages,3.965726,Hal,4.240633,84.89,28
Lux,117,Intercity,6,Zedelgem,3.164142,Bruges,3.21673,148.05,30
Lux,208,Intercity,19,Bruxelles-Chapelle,4.34787,Sint-Martens-Bodegem,4.20508,402.48,17
Lux,543,Peak,14,Sint-Denijs-Boekel,3.6984,Audenarde,3.600388,161.67,23
Standard,82,Intercity,20,Erps-Kwerps,4.585,Schaerbeek,4.37864,60.72,30
Female,537,Peak,3,Ghlin,3.90634,Braine-le-Comte,4.13766,152.38000000000002,18
Female,552,Peak,14,Bambrugge,3.935715,Erpe-Mere,3.96246,22.610000000000003,20
Female,560,Peak,4,Muizen,4.51384,Muizen,4.51384,17.25,22
Standard,38,Regular,4,Anvers-Sud,4.390264,Anvers-Berchem,4.432219,6.38,23
Female,530,Peak,8,Bruxelles-Nord,4.36085,Ecaussinnes,4.156637,161.46,19
Standard,400,Regular,16,Florenville,5.33112,Bertrix,5.267189,39.86,14
Female,542,Suburban,13,Waarschoot,3.61535,Gentbrugge,3.756326,84.63,21
Female,179,Suburban,5,Bruxelles-Nord,4.36085,Bruxelles-Congrès,4.362051,14.4,17
Standard,184,Intercity,17,Viville,5.786525,Rochefort-Jemelle,5.266697,207.60000000000002,19
Sleeping,26,Regular,11,Neerpelt,5.43717,Overpelt,5.422756,3.76,22
Sleeping,463,Peak,17,Melkouwen,4.671533,Booischot,4.773481,50.790000000000006,17
Lux,392,Regular,16,Heist,3.239182,Heist,3.239182,238.99,20
Standard,236,Regular,12,Bornem,4.24053,Bornem,4.24053,16.78,23
Standard,491,Suburban,13,De Pinte,3.650467,Gand-Saint-Pierre,3.710673,14.96,20
Female,130,Suburban,17,Lillois,4.365369,Braine-l Alleud,4.37553,48.08,21
Standard,143,Regular,17,Bruxelles-Chapelle,4.34787,Bruxelles-Nord,4.36085,15.030000000000001,28
Standard,345,Suburban,11,Céroux-Mousty,4.569049,Auvelais,4.630534,149.95000000000002,23
Sleeping,47,Regular,15,Waarschoot,3.61535,Sleidinge,3.667527,38.44,15
Standard,422,Regular,12,Buggenhout,4.201663,Nijlen,4.666589,127.88,23
Female,37,Regular,15,Landen,5.07966,Ezemaal,4.99422,118.47999999999999,22
Sleeping,463,Peak,17,Mortsel,4.448435,Berlaar,4.638808,65.89,25
Female,52,Regular,4,Merelbeke,3.76889,Gand-Saint-Pierre,3.710673,17.57,26
Lux,93,Intercity,2,Herent,4.67219,Veltem,4.63352,59.71,17
Standard,275,Intercity,10,Bruxelles-Chapelle,4.34787,Erps-Kwerps,4.585,69.67000000000002,18
Standard,338,Intercity,10,Beverlo,5.234375,Zonhoven,5.348813,63.059999999999995,18
Standard,383,Regular,8,Marloie,5.31389,Marloie,5.31389,25.79,31
Female,273,Suburban,14,Huizingen,4.266485,Haren,4.41998,108.78999999999999,24
Female,17,Regular,11,Leignon,5.10778,Rochefort-Jemelle,5.266697,131.60999999999999,20
Standard,567,Peak,18,Schulen,5.187405,Hasselt,5.327631,28.98,28
Standard,329,Intercity,16,Bouwel,4.746515,Bouwel,4.746515,19.09,29
Female,17,Regular,11,Leignon,5.10778,Aye,5.301096,96.16,21
Sleeping,591,Peak,6,Bruxelles-Nord,4.36085,Schaerbeek,4.37864,8.36,27
Standard,184,Intercity,17,Viville,5.786525,Chastre,4.648884,417.59,19
Female,444,Peak,19,Heist,3.239182,Bruges-Saint-Pierre,3.201796,58.24999999999999,26
Standard,185,Intercity,12,Bruges,3.21673,Ernage,4.66854,392.55000000000007,31
Standard,200,Intercity,2,Sint-Gillis,4.117831,Bruxelles-Nord,4.36085,79.89000000000001,15
Standard,453,Suburban,3,Sint-Gillis,4.117831,Opwijk,4.187317,29.650000000000002,25
Standard,229,Suburban,9,Anvers-Berchem,4.432219,Anvers-Central,4.421098,4.87,18
Female,273,Suburban,14,Eppegem,4.45749,Muizen,4.51384,49.54,20
Standard,277,Intercity,7,Coxyde,2.652773,Essene Lombeek,4.11517,318.08000000000004,24
Female,33,Regular,2,Zolder,5.330274,Beringen,5.23589,58.56,20
Female,589,Peak,13,Nimy,3.956093,Nimy,3.956093,27.85,22
Female,18,Regular,10,Leignon,5.10778,Leignon,5.10778,17.51,16
Lux,429,Regular,13,Bierges-Walibi,4.59475,Wavre,4.60478,23.72,30
Lux,118,Intercity,20,Bruges,3.21673,Lichtervelde,3.127209,844.6300000000001,14
Sleeping,26,Regular,11,Lommel,5.312032,Lommel,5.312032,63.92,29
Standard,424,Regular,12,De Pinte,3.650467,Tielt,3.33034,116.02000000000001,21
Sleeping,563,Peak,3,Neerpelt,5.43717,Boortmeerbeek,4.5739,298.42,23
Standard,495,Peak,4,Ghlin,3.90634,Ghlin,3.90634,19.2,30
Lux,498,Peak,18,Jambes-Est,4.88026,Leignon,5.10778,673.5400000000001,20
Sleeping,519,Peak,8,Bertrix,5.267189,Paliseul,5.118351,50.45,16
Standard,103,Intercity,8,Alken,5.292867,Tronchiennes,3.655201,404.15999999999997,21
Standard,184,Intercity,17,Viville,5.786525,Grupont,5.280527,183.97,27
Sleeping,463,Peak,17,Anvers-Berchem,4.432219,Lierre,4.560611,62.49999999999999,29
Standard,391,Regular,4,Bertrix,5.267189,Libramont,5.37927,31.63,18
Female,488,Peak,7,Froyennes,3.354835,Herseaux,3.245961,49.91,29
Lux,523,Peak,4,Auvelais,4.630534,Tamines,4.608824,52.17,30
Standard,350,Regular,13,Péruwelz,3.592777,Callenelle,3.526178,44.209999999999994,22
Standard,64,Intercity,15,Schaerbeek,4.37864,Diegem,4.442773,43.11,30
Standard,225,Intercity,13,Wezemaal,4.747681,Wezemaal,4.747681,36.38,19
Standard,146,Regular,16,Hoeilaart,4.46741,Ciney,5.091406,210.64999999999995,26
Standard,236,Regular,12,Puurs,4.282701,Puurs,4.282701,22.43,25
Sleeping,385,Regular,14,Kapelle-op-den-Bos,4.359118,Oostkamp,3.25747,337.96000000000004,27
Female,9,Regular,14,Messancy,5.818919,Arlon,5.809972,33.66,22
Sleeping,232,Regular,9,Wijgmaal,4.701478,Hambos,4.66301,36.17,27
Standard,38,Regular,4,Anvers-Sud,4.390264,Boom,4.360698,45.410000000000004,24
Standard,70,Intercity,19,Overpelt,5.422756,Neerpelt,5.43717,2.73,16
Standard,181,Suburban,5,Simonis,4.328982,Tour-et-Taxis,4.342105,11.7,26
Lux,464,Peak,15,Wezemaal,4.747681,Booischot,4.773481,511.85,26
Lux,543,Peak,14,Sint-Denijs-Boekel,3.6984,Zottegem,3.81441,423.88,23
Female,322,Suburban,3,Couillet,4.468512,Couillet,4.468512,33.51,27
Female,518,Peak,15,Paliseul,5.118351,Houyet,5.006076,218.95,29
Standard,262,Intercity,15,Wildert,4.463349,Kijkuit,4.467318,25.18,21
Lux,150,Intercity,4,Buggenhout,4.201663,Malderen,4.22911,204.72000000000003,21
Female,530,Peak,8,Bruxelles-Nord,4.36085,Braine-le-Comte,4.13766,151.73000000000002,16
Standard,185,Intercity,12,Bruges,3.21673,Tronchiennes,3.655201,141.07,22
Standard,249,Intercity,4,Coxyde,2.652773,Tielt,3.33034,153.09,25
Standard,64,Intercity,15,Bruxelles-Congrès,4.362051,Bruxelles-Central,4.356804,6.16,30
Sleeping,582,Peak,14,Marloie,5.31389,Hoeilaart,4.46741,390.0199999999999,22
Standard,268,Intercity,12,Bruxelles-Schuman,4.380725,Vivier D Oie,4.37405,29.480000000000004,24
Standard,505,Suburban,17,Boitsfort,4.408114,Etterbeek,4.389517,25.29,23
Female,471,Peak,4,Zichem,4.98736,Schulen,5.187405,115.00000000000001,27
Sleeping,574,Regular,12,De Pinte,3.650467,Gand-Saint-Pierre,3.710673,20.57,24
Standard,181,Suburban,5,Bruxelles-Ouest,4.32104,Bruxelles-Midi,4.33653,4.66,20
Sleeping,575,Regular,7,Gand-Saint-Pierre,3.710673,De Pinte,3.650467,20.57,29
Female,136,Regular,5,Antoing,3.45131,Jurbise,3.91069,280.47,22
Sleeping,561,Peak,2,Neerpelt,5.43717,Hamont,5.543276,22.67,18
Standard,277,Intercity,7,Coxyde,2.652773,De Pinte,3.650467,213.11,17
Lux,319,Intercity,16,Wijgmaal,4.701478,Kapelle-op-den-Bos,4.359118,705.29,19
Lux,559,Peak,19,Zedelgem,3.164142,Torhout,3.10587,369.84000000000003,30
Female,27,Regular,19,Lommel,5.312032,Mol,5.116333,45.01,16
Sleeping,232,Regular,9,Wijgmaal,4.701478,Hever,4.537634,73.35,28
Standard,143,Regular,17,Bruxelles-Chapelle,4.34787,Malines-Nekkerspoel,4.489917,70.85000000000001,21
Sleeping,19,Regular,15,Erbisoeul,3.887991,Erbisoeul,3.887991,20.56,18
Female,247,Suburban,7,Kessel,4.61846,Anvers-Berchem,4.432219,74.27,28
Standard,198,Intercity,6,Merelbeke,3.76889,Kwatrecht,3.829591,35.21,29
